//GTAfanattic and Dinglemans's timecyc for SA:LC mod - v1.4
//////////// EXTRASUNNY_LC
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
85 85 85 160 160 160        150 150 150 40 40 40 50 50 50 10 10 00 10 0 0 3.40 0.90 0.90 85 85 85 1150.00 -22.00 0.75 56 56 56 85 85 85 77 77 88 255 70 70 70 69 70 70 70 0 75 120 0
//7AM
85 85 85 160 160 160        150 150 150 80 80 80 50 50 50 10 10 00 10 0 0 2.50 0.70 0.80 85 85 85 1150.00 -22.00 0.50 56 56 56 85 85 85 77 77 88 255 70 70 70 44 70 70 70 22 81 120 0
//Midday
85 85 85 160 160 160        215 215 215 170 170 170 180 180 180 10 10 00 10 0 0 1.00 0.50 0.70 55 55 55 1150.00 -22.00 0.30 120 100 100 70 70 70 125 125 125 255 70 70 70 46 130 130 130 52 105 120 0
//7PM
40 50 60        75 94 113        205 205 207 100 100 100 110 110 110 10 10 00 10 0 0 3.50 1.00 1.00 55 55 55 1150.00 -22.00 0.75 56 56 56 55 55 55 123 128 134 255 40 40 40 46 150 150 150 32 99 120 0
//8PM
40 50 60 75 94 113        204 202 207 80 80 80 80 80 80 10 10 00 10 0 0 2.00 1.00 1.00 40 40 40 1150.00 -22.00 1.00 56 56 56 40 40 40 122 126 134 255 40 40 40 48 150 150 150 6 62 120 0
//10PM
40 40 30 75 75 56        205 208 200 40 40 40 80 80 80 10 10 00 10 0 0 1.00 1.00 1.00 40 40 40 1150.00 -22.00 1.00 70 27 10 40 40 40 77 77 88 255 40 40 40 124 70 70 70 40 44 120 0
//
//////////// EXTRASUNNY_LC
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
74 74 46        139 139 86       100 100 105 00 00 05 05 05 05 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 2000.00 100.00 1.00 30 20 00 3 3 3 85 85 65 255 03 03 03 80 23 32 33 109 44 120 0
//5AM
102 74 50 192 139 94        100 100 107 20 20 33 25 21 15 255 128 0 255 0 0 8.40 1.00 1.00 150 100 0 2000.00 100.00 1.00 70 27 10 50 43 36 102 106 72 255 1 43 36 80 1 00 00 100 88 120 0
//6AM
124 114 86 233 214 162        180 180 187 90 205 255 200 144 85 255 128 0 255 128 0 8.40 1.00 0.90 140 100 0 2000.00 100.00 0.75 100 34 25 120 92 88 185 160 160 255 1 92 88 69 1 50 50 0 75 120 0
//7AM
124 114 86 233 214 162        205 255 255 90 205 255 187 146 116 255 128 0 255 0 0 7.40 1.00 0.80 100 50 0  2000.00 100.00 0.50 120 40 40 180 100 100 145 170 170 255 1 100 100 44 1 90 100 22 81 120 0
//Midday
85 85 85 160 160 160        255 255 255 90 200 255 255 255 255 255 128 0 255 128 0 2.50 1.00 0.30 150 0 0 2000.00 10.00 1.00 120 100 100 120 120 120 90 170 170 255 1 60 60 46 1 86 84 52 105 120 0
//7PM
90 65 27        169 122 51        215 125 147 109 142 157 165 155 130 255 128 0 255 0 0 7.50 1.00 1.00 110 40 0 2000.00 10.00 0.75 120 40 40 200 123 96 153 95 87 255 1 123 96 46 1 168 168 32 99 120 0
//8PM
75 75 45 141 141 85        102 102 103 109 142 189 165 155 130 255 128 0 155 0 0 2.00 1.00 1.00 100 60 0 2000.00 10.00 1.00 120 40 40 150 119 109 67 67 67 255 1 119 109 48 1 91 78 6 62 120 0
//10PM
75 75 45 141 141 85        242 222 222 20 15 45 66 66 64 255 05 08 05 08 00 1.00 1.00 1.00 160 100 0 2000.00 10.00 1.00 70 27 10 00 00 00 67 67 62 255 1 00 00 124 1 52 53 40 44 120 0
//
//////////// SUNNY_LC
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
74 74 46        139 139 86       100 100 105 00 00 05 05 05 05 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 2000.00 100.00 1.00 30 20 00 3 3 3 85 85 65 255 03 03 03 80 23 32 33 109 44 120 0
//5AM
102 74 50 192 139 94        100 100 107 20 20 33 25 21 15 255 128 0 255 0 0 8.40 1.00 1.00 150 100 0 2000.00 100.00 1.00 70 27 10 50 43 36 102 106 72 255 1 43 36 80 1 00 00 100 88 120 0
//6AM
124 114 86 233 214 162        180 180 187 90 205 255 200 144 85 255 128 0 255 128 0 8.40 1.00 0.90 140 100 0 2000.00 100.00 0.75 100 34 25 120 92 88 185 160 160 255 1 92 88 69 1 50 50 0 75 120 0
//7AM
124 114 86 233 214 162        205 255 255 90 205 255 187 146 116 255 128 0 255 0 0 7.40 1.00 0.80 100 50 0  2000.00 100.00 0.50 120 40 40 180 100 100 145 170 170 255 1 100 100 44 1 90 100 22 81 120 0
//Midday
85 85 85 160 160 160        255 255 255 90 200 255 255 255 255 255 128 0 255 128 0 2.50 1.00 0.30 150 0 0 2000.00 10.00 1.00 120 100 100 120 120 120 90 170 170 255 1 60 60 46 1 86 84 52 105 120 0
//7PM
90 65 27        169 122 51        215 125 147 109 142 157 165 155 130 255 128 0 255 0 0 7.50 1.00 1.00 110 40 0 2000.00 10.00 0.75 120 40 40 200 123 96 153 95 87 255 1 123 96 46 1 168 168 32 99 120 0
//8PM
75 75 45 141 141 85        102 102 103 109 142 189 165 155 130 255 128 0 155 0 0 2.00 1.00 1.00 100 60 0 2000.00 10.00 1.00 120 40 40 150 119 109 67 67 67 255 1 119 109 48 1 91 78 6 62 120 0
//10PM
75 75 45 141 141 85        242 222 222 20 15 45 66 66 64 255 05 08 05 08 00 1.00 1.00 1.00 160 100 0 2000.00 10.00 1.00 70 27 10 00 00 00 67 67 62 255 1 00 00 124 1 52 53 40 44 120 0
//
//////////// CLOUDY_LC
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
40 40 30        75 75 56        200 200 210 40 40 40 50 50 50 10 10 00 10 0 0 1.00 1.00 1.00 200 100 0 1150.00 -22.00 1.00 30 20 0 40 40 30 55 55 66 255 1 40 40 80 1 70 70 109 44 120 0
//5AM
40 40 30 	75 75 56        200 200 210 40 40 40 50 50 50 10 10 00 10 0 0 1.00 1.00 1.00 200 100 0 1150.00 -22.00 1.00 70 27 10 40 40 40 55 55 66 255 1 40 40 80 1 70 70 100 88 120 0
//6AM
85 85 85 160 160 160        150 150 150 40 40 40 50 50 50 10 10 00 10 0 0 3.40 0.90 0.90 85 85 85 1150.00 -22.00 0.75 56 56 56 85 85 85 77 77 88 255 70 70 70 69 70 70 70 0 75 120 0
//7AM
85 85 85 160 160 160        150 150 150 80 80 80 50 50 50 10 10 00 10 0 0 2.50 0.70 0.80 85 85 85 1150.00 -22.00 0.50 56 56 56 85 85 85 77 77 88 255 70 70 70 44 70 70 70 22 81 120 0
//Midday
85 85 85 160 160 160        215 215 215 170 170 170 180 180 180 10 10 00 10 0 0 1.00 0.50 0.70 55 55 55 1150.00 -22.00 0.30 120 100 100 70 70 70 125 125 125 255 70 70 70 46 130 130 130 52 105 120 0
//7PM
40 50 60        75 94 113        205 205 207 100 100 100 110 110 110 10 10 00 10 0 0 3.50 1.00 1.00 55 55 55 1150.00 -22.00 0.75 56 56 56 55 55 55 123 128 134 255 40 40 40 46 150 150 150 32 99 120 0
//8PM
40 50 60 75 94 113        204 202 207 80 80 80 80 80 80 10 10 00 10 0 0 2.00 1.00 1.00 40 40 40 1150.00 -22.00 1.00 56 56 56 40 40 40 122 126 134 255 40 40 40 48 150 150 150 6 62 120 0
//10PM
40 40 30 75 75 56        205 208 200 40 40 40 80 80 80 10 10 00 10 0 0 1.00 1.00 1.00 40 40 40 1150.00 -22.00 1.00 70 27 10 40 40 40 77 77 88 255 40 40 40 124 70 70 70 40 44 120 0
//
//////////// RAINY_LC
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
17 36 48        34 72 96        100 100 105 40 40 40 50 50 50 0 0 0 0 0 0 1.00 1.00 1.00 34 72 96 650.00 5.00 1.00 30 20 00 34 72 96 59 68 77 255 50 25 0 80 50 50 50 109 44 120 0
//5AM
17 36 48 32 68 90        100 100 105 40 40 40 50 50 50 0 0 0 0 0 0 1.00 1.00 1.00 34 72 96 650.00 5.00 1.00 70 27 10 0 0 0 59 68 77 255 0 0 0 80 50 50 50 100 88 120 0
//6AM
17 36 48 32 68 90        107 107 105 40 40 40 50 50 50 0 0 0 0 0 0 3.40 0.90 0.90 0 0 0 650.00 5.00 0.90 100 34 25 34 72 96 62 72 77 255 0 0 0 69 50 50 50 0 75 120 0
//7AM
17 36 48 32 68 90        197 197 195 40 40 40 50 50 50 0 0 0 0 0 0 3.30 0.40 0.30 0 0 0 650.00 5.00 0.80 120 40 40 34 72 96 107 117 122 255 0 0 0 44 150 150 150 22 81 120 0
//Midday
85 85 85 160 160 160        197 197 195 80 80 80 70 70 70 0 0 0 0 0 0 1.00 0.50 0.70 0 0 0 650.00 5.00 0.70 120 100 100 85 85 85 141 141 140 255 0 0 0 46 150 150 150 52 105 120 0
//7PM
34 72 92 64 135 173        197 197 195 80 80 80 70 70 70 0 0 0 0 0 0 3.50 1.00 1.00 0 0 0 650.00 5.00 0.90 120 40 40 34 72 92 116 135 144 255 0 0 0 46 150 150 150 32 99 120 0
//8PM
66 97 122 124 182 229        197 255 255 40 40 40 70 70 70 0 0 0 0 0 0 2.00 1.00 1.00 0 0 0 650.00 5.00 1.00 120 40 40 66 97 122 132 176 189 255 0 0 0 48 50 50 50 6 62 120 0
//10PM
66 97 122 124 182 229        255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1.00 1.00 1.00 0 0 0 650.00 5.00 1.00 70 27 10 66 97 122 161 176 189 255 0 0 0 124 50 50 50 40 44 120 0
//
//////////// EXTRASUNNY_LC
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
74 74 46        139 139 86       100 100 105 00 00 05 05 05 05 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 2000.00 100.00 1.00 30 20 00 3 3 3 85 85 65 255 03 03 03 80 23 32 33 109 44 120 0
//5AM
102 74 50 192 139 94        100 100 107 20 20 33 25 21 15 255 128 0 255 0 0 8.40 1.00 1.00 150 100 0 2000.00 100.00 1.00 70 27 10 50 43 36 102 106 72 255 1 43 36 80 1 00 00 100 88 120 0
//6AM
124 114 86 233 214 162        180 180 187 90 205 255 200 144 85 255 128 0 255 128 0 8.40 1.00 0.90 140 100 0 2000.00 100.00 0.75 100 34 25 120 92 88 185 160 160 255 1 92 88 69 1 50 50 0 75 120 0
//7AM
124 114 86 233 214 162        205 255 255 90 205 255 187 146 116 255 128 0 255 0 0 7.40 1.00 0.80 100 50 0  2000.00 100.00 0.50 120 40 40 180 100 100 145 170 170 255 1 100 100 44 1 90 100 22 81 120 0
//Midday
85 85 85 160 160 160        255 255 255 90 200 255 255 255 255 255 128 0 255 128 0 2.50 1.00 0.30 150 0 0 2000.00 10.00 1.00 120 100 100 120 120 120 90 170 170 255 1 60 60 46 1 86 84 52 105 120 0
//7PM
90 65 27        169 122 51        215 125 147 109 142 157 165 155 130 255 128 0 255 0 0 7.50 1.00 1.00 110 40 0 2000.00 10.00 0.75 120 40 40 200 123 96 153 95 87 255 1 123 96 46 1 168 168 32 99 120 0
//8PM
75 75 45 141 141 85        102 102 103 109 142 189 165 155 130 255 128 0 155 0 0 2.00 1.00 1.00 100 60 0 2000.00 10.00 1.00 120 40 40 150 119 109 67 67 67 255 1 119 109 48 1 91 78 6 62 120 0
//10PM
75 75 45 141 141 85        242 222 222 20 15 45 66 66 64 255 05 08 05 08 00 1.00 1.00 1.00 160 100 0 2000.00 10.00 1.00 70 27 10 00 00 00 67 67 62 255 1 00 00 124 1 52 53 40 44 120 0
//
//////////// SUNNY_LC
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
74 74 46        139 139 86       100 100 105 00 00 05 05 05 05 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 2000.00 100.00 1.00 30 20 00 3 3 3 85 85 65 255 03 03 03 80 23 32 33 109 44 120 0
//5AM
102 74 50 192 139 94        100 100 107 20 20 33 25 21 15 255 128 0 255 0 0 8.40 1.00 1.00 150 100 0 2000.00 100.00 1.00 70 27 10 50 43 36 102 106 72 255 1 43 36 80 1 00 00 100 88 120 0
//6AM
124 114 86 233 214 162        180 180 187 90 205 255 200 144 85 255 128 0 255 128 0 8.40 1.00 0.90 140 100 0 2000.00 100.00 0.75 100 34 25 120 92 88 185 160 160 255 1 92 88 69 1 50 50 0 75 120 0
//7AM
124 114 86 233 214 162        205 255 255 90 205 255 187 146 116 255 128 0 255 0 0 7.40 1.00 0.80 100 50 0  2000.00 100.00 0.50 120 40 40 180 100 100 145 170 170 255 1 100 100 44 1 90 100 22 81 120 0
//Midday
85 85 85 160 160 160        255 255 255 90 200 255 255 255 255 255 128 0 255 128 0 2.50 1.00 0.30 150 0 0 2000.00 10.00 1.00 120 100 100 120 120 120 90 170 170 255 1 60 60 46 1 86 84 52 105 120 0
//7PM
90 65 27        169 122 51        215 125 147 109 142 157 165 155 130 255 128 0 255 0 0 7.50 1.00 1.00 110 40 0 2000.00 10.00 0.75 120 40 40 200 123 96 153 95 87 255 1 123 96 46 1 168 168 32 99 120 0
//8PM
75 75 45 141 141 85        102 102 103 109 142 189 165 155 130 255 128 0 155 0 0 2.00 1.00 1.00 100 60 0 2000.00 10.00 1.00 120 40 40 150 119 109 67 67 67 255 1 119 109 48 1 91 78 6 62 120 0
//10PM
75 75 45 141 141 85        242 222 222 20 15 45 66 66 64 255 05 08 05 08 00 1.00 1.00 1.00 160 100 0 2000.00 10.00 1.00 70 27 10 00 00 00 67 67 62 255 1 00 00 124 1 52 53 40 44 120 0
//
//////////// SANDSTORM_LC?
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
74 74 46        139 139 86       100 100 105 00 00 05 05 05 05 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 2000.00 100.00 1.00 30 20 00 3 3 3 85 85 65 255 03 03 03 80 23 32 33 109 44 120 0
//5AM
102 74 50 192 139 94        100 100 107 20 20 33 25 21 15 255 128 0 255 0 0 8.40 1.00 1.00 150 100 0 2000.00 100.00 1.00 70 27 10 50 43 36 102 106 72 255 1 43 36 80 1 00 00 100 88 120 0
//6AM
124 114 86 233 214 162        180 180 187 90 205 255 200 144 85 255 128 0 255 128 0 8.40 1.00 0.90 140 100 0 2000.00 100.00 0.75 100 34 25 120 92 88 185 160 160 255 1 92 88 69 1 50 50 0 75 120 0
//7AM
124 114 86 233 214 162        205 255 255 90 205 255 187 146 116 255 128 0 255 0 0 7.40 1.00 0.80 100 50 0  2000.00 100.00 0.50 120 40 40 180 100 100 145 170 170 255 1 100 100 44 1 90 100 22 81 120 0
//Midday
85 85 85 160 160 160        255 255 255 90 200 255 255 255 255 255 128 0 255 128 0 2.50 1.00 0.30 150 0 0 2000.00 10.00 1.00 120 100 100 120 120 120 90 170 170 255 1 60 60 46 1 86 84 52 105 120 0
//7PM
90 65 27        169 122 51        215 125 147 109 142 157 165 155 130 255 128 0 255 0 0 7.50 1.00 1.00 110 40 0 2000.00 10.00 0.75 120 40 40 200 123 96 153 95 87 255 1 123 96 46 1 168 168 32 99 120 0
//8PM
75 75 45 141 141 85        102 102 103 109 142 189 165 155 130 255 128 0 155 0 0 2.00 1.00 1.00 100 60 0 2000.00 10.00 1.00 120 40 40 150 119 109 67 67 67 255 1 119 109 48 1 91 78 6 62 120 0
//10PM
75 75 45 141 141 85        242 222 222 20 15 45 66 66 64 255 05 08 05 08 00 1.00 1.00 1.00 160 100 0 2000.00 10.00 1.00 70 27 10 00 00 00 67 67 62 255 1 00 00 124 1 52 53 40 44 120 0
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1.00 1.00 1.00 200 100 0	100.00 -100.00 1.00 30 20 0	0 0 0	59 68 77 192	255 104 136 83	255 24 76 16	255 0 0
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0.00 1.00 1.00 200 100 0	100.00 -100.00 1.00 70 27 10	0 0 0	59 68 77 192	255 94 141 95	255 0 70 20	255 0 0
//6AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.40 0.90 0.90 200 100 0	100.00 -100.00 0.90 100 34 25	0 0 0	62 72 77 192	255 124 174 110	255 0 64 20	255 0 100
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.50 0.70 0.80 80 80 0	100.00 -100.00 0.80 120 40 40	0 0 0	107 117 122 192	255 124 153 104	255 0 48 20	255 0 0
//Midday
21 21 21	186 186 186	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	1.00 0.50 0.70 80 50 120	100.00 -100.00 0.70 120 100 100	0 0 0	141 141 140 255	255 124 143 109	255 0 51 24	255 0 0
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.50 1.00 1.00 80 50 0	100.00 -100.00 0.90 120 40 40	0 0 0	116 135 144 192	255 124 139 85	255 10 46 22	255 0 0
//8PM
21 21 21	167 198 223	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2.00 1.00 1.00 80 80 0	100.00 -100.00 1.00 120 40 40	0 0 0	132 176 189 192	255 63 124 99	255 0 87 20	255 0 0
//10PM
21 21 21	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1.00 1.00 1.00 200 100 0	100.00 -100.00 1.00 70 27 10	0 0 0	161 176 189 192	255 124 124 91	255 0 85 20	255 0 0
//
//////////// EXTRACOLOURS_1
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
0 0 0 166 166 166 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 41 255 64 64 64 0 0 0
//5AM
0 0 0 121 122 122 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1.00 0.40 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 65 85 65 147 255 64 64 43 255 73 69 64 0 0 0
//6AM
0 0 0 50 50 50 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 64 0 0 0
//7AM
0 0 0 180 180 180 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 46 255 65 64 64 0 0 0
//Midday
8 2 4 22 22 22 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 87 64 85 255 64 33 33 0 0 0
//7PM
7 9 2 54 55 55 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 44 64 87 255 99 99 99 0 0 0
//8PM
0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 146 64 0 0 0
//10PM
0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 0.40 0.50 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 96 92 64 0 0 0
//
//////////// EXTRACOLOURS_2
//Amb   Amb_Obj Dir   Sky top   Sky bot  SunCore  SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA   Alpha1 RGB1   Alpha2 RGB2  CloudAlpha
//Midnight
0 0 0 99 99 99 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 61 53 30 255 64 64 64 0 0 0
//5AM
30 30 30 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 73 80 0 0 0
//6AM
0 0 0 20 20 20 255 255 255 255 255 255 50 5 50 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 78.00 50.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 16 64 255 64 64 64 0 0 0
//7AM
0 0 0 133 133 133 255 255 255 255 255 255 0 0 0 0 0 0 5 0 0 1.00 1.00 1.00 200 0 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 64 0 0 0
//Midday
0 0 0 0 0 0 255 255 255 255 255 255 0 0 0 0 0 0 5 0 0 1.00 1.00 1.00 200 0 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 44 44 44 255 33 64 64 234 0 0
//7PM
0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 146 64 0 0 0
//8PM
0 0 0 50 50 50 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 64 0 0 0
//10PM
0 0 0 190 180 180 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 40 0 0 0
//
